FIPS,2000_tract,2000_total,2000_white,2000_black,2000_native,2000_asian,2000_other,2000_mixed,2000_latino,2000_pct_white,2000_pct_black,2000_pct_native,2000_pct_asian,PCT_SE_T015_007,2000_pct_other,2000_pct_mixed,2000_pct_latino,2000_over_25,2000_educ_less_hs,2000_educ_hs,2000_educ_some_college,2000_educ_bach,2000_educ_masters,2000_educ_professional,2000_educ_doct,2000_pct_educ_less_hs,2000_pct_educ_educ_hs,2000_pct_educ_some_college,2000_pct_educ_bach,2000_pct_educ_masters,2000_pct_educ_professional,2000_pct_educ_doct,2000_over_16,2000_employed,2000_unemployed,2000_pct_employed,2000_pct_unemployed,2000_med_income_1999,2000_occupied_units,2000_owner,2000_renter,2000_pct_owner,2000_pct_renter,2000_med_value_owner,2000_med_gross_rent
6037530400,530400,3853,107,67,7,702,3,22,2944,2.78,1.74,0.18,18.22,0.03,0.08,0.57,76.41,2304,1070,1234,770,207,54,15,0,46.44,53.56,33.42,8.98,2.34,0.65,0,1420,1181,239,83.17,16.83,24630,1219,501,718,41.1,58.9,169700,374
6037530500,530500,4576,40,8,11,15,3,2,4497,0.87,0.17,0.24,0.33,0,0.07,0.04,98.27,2415,1605,810,383,126,35,13,0,66.46,33.54,15.86,5.22,1.45,0.54,0,1424,1215,209,85.32,14.68,28369,1135,409,726,36.04,63.96,145000,568
6037530601,530601,3489,25,3,19,101,2,9,3330,0.72,0.09,0.54,2.89,0,0.06,0.26,95.44,1897,1200,697,437,88,5,5,0,63.26,36.74,23.04,4.64,0.26,0.26,0,1100,1033,67,93.91,6.09,31816,821,412,409,50.18,49.82,144100,634
6037530602,530602,1604,40,35,0,42,1,4,1482,2.49,2.18,0,2.62,0,0.06,0.25,92.39,863,446,417,186,25,11,11,0,51.68,48.32,21.55,2.9,1.27,1.27,0,485,396,89,81.65,18.35,32679,354,226,128,63.84,36.16,137500,691
6037530700,530700,2100,30,11,0,27,0,0,2032,1.43,0.52,0,1.29,0,0,0,96.76,1198,782,416,242,70,22,15,0,65.28,34.72,20.2,5.84,1.84,1.25,0,729,636,93,87.24,12.76,30545,501,226,275,45.11,54.89,160100,605
6037530801,530801,6172,78,17,23,62,1,25,5965,1.26,0.28,0.37,1,0.02,0.02,0.41,96.65,3161,2007,1154,539,110,43,22,0,63.49,36.51,17.05,3.48,1.36,0.7,0,2355,2125,230,90.23,9.77,34071,1364,547,817,40.1,59.9,146000,594
6037530802,530802,3672,43,14,4,72,1,13,3524,1.17,0.38,0.11,1.96,0.03,0.03,0.35,95.97,1902,1204,698,302,58,21,16,0,63.3,36.7,15.88,3.05,1.1,0.84,0,1110,1010,100,90.99,9.01,30114,846,429,417,50.71,49.29,138200,548
6037530901,530901,3954,43,1,0,21,5,13,3870,1.09,0.03,0,0.53,0.03,0.13,0.33,97.88,1978,1290,688,348,43,16,10,0,65.22,34.78,17.59,2.17,0.81,0.51,0,1197,969,228,80.95,19.05,26250,872,313,559,35.89,64.11,151900,593
6037530902,530902,4010,76,4,8,53,1,12,3856,1.9,0.1,0.2,1.32,0,0.02,0.3,96.16,2154,1484,670,343,72,34,21,9,68.9,31.1,15.92,3.34,1.58,0.97,0.42,1403,1255,148,89.45,10.55,22266,1070,353,717,32.99,67.01,148200,505
6037531000,531000,5511,95,11,0,29,6,13,5357,1.72,0.2,0,0.53,0,0.11,0.24,97.21,2947,1990,957,479,138,35,13,0,67.53,32.47,16.25,4.68,1.19,0.44,0,1928,1728,200,89.63,10.37,29762,1264,502,762,39.72,60.28,142800,623
6037531101,531101,5229,83,3,14,17,1,13,5095,1.59,0.06,0.27,0.33,0.06,0.02,0.25,97.44,2748,1976,772,388,87,35,5,5,71.91,28.09,14.12,3.17,1.27,0.18,0.18,1689,1583,106,93.72,6.28,27401,1231,385,846,31.28,68.72,159400,562
6037531102,531102,2944,46,11,4,8,3,2,2870,1.56,0.37,0.14,0.27,0,0.1,0.07,97.49,1593,1091,502,184,53,21,7,0,68.49,31.51,11.55,3.33,1.32,0.44,0,1104,951,153,86.14,13.86,30521,756,209,547,27.65,72.35,169200,492
6037531201,531201,5558,71,4,3,15,14,8,5443,1.28,0.07,0.05,0.27,0,0.25,0.14,97.93,2690,2017,673,293,92,40,22,0,74.98,25.02,10.89,3.42,1.49,0.82,0,1901,1755,146,92.32,7.68,29412,1203,378,825,31.42,68.58,148600,616
6037531202,531202,4990,55,4,5,13,1,2,4909,1.1,0.08,0.1,0.26,0.02,0.02,0.04,98.38,2462,1832,630,337,40,18,0,0,74.41,25.59,13.69,1.62,0.73,0,0,1770,1597,173,90.23,9.77,25156,1137,295,842,25.95,74.05,178800,604
6037531301,531301,5490,93,3,4,12,9,4,5365,1.69,0.05,0.07,0.22,0,0.16,0.07,97.72,2828,2095,733,345,141,32,21,9,74.08,25.92,12.2,4.99,1.13,0.74,0.32,2191,1838,353,83.89,16.11,27759,1198,346,852,28.88,71.12,165000,618
6037531302,531302,6568,133,6,15,2,7,3,6402,2.02,0.09,0.23,0.03,0,0.11,0.05,97.47,3311,2501,810,372,74,22,10,0,75.54,24.46,11.24,2.23,0.66,0.3,0,2345,2029,316,86.52,13.48,29261,1433,461,972,32.17,67.83,146400,634
6037531501,531501,7634,119,7,26,6,12,18,7445,1.56,0.09,0.34,0.08,0.01,0.16,0.24,97.52,4030,2749,1281,571,120,31,21,0,68.21,31.79,14.17,2.98,0.77,0.52,0,2485,2207,278,88.81,11.19,27633,1775,568,1207,32,68,155500,627
6037531502,531502,3367,42,3,3,7,0,7,3305,1.25,0.09,0.09,0.21,0,0,0.21,98.16,1725,1218,507,204,53,9,0,0,70.61,29.39,11.83,3.07,0.52,0,0,1243,1053,190,84.71,15.29,32337,760,220,540,28.95,71.05,152900,608
6037531602,531602,4407,66,1,16,3,1,6,4314,1.5,0.02,0.36,0.07,0,0.02,0.14,97.89,2326,1789,537,208,43,16,11,0,76.91,23.09,8.94,1.85,0.69,0.47,0,1503,1319,184,87.76,12.24,23068,1101,302,799,27.43,72.57,155900,549
6037531603,531603,3539,41,2,5,10,5,5,3469,1.16,0.06,0.14,0.28,0.06,0.14,0.14,98.02,1831,1247,584,228,77,7,0,0,68.1,31.9,12.45,4.21,0.38,0,0,1126,969,157,86.06,13.94,26575,829,300,529,36.19,63.81,152600,625
6037531604,531604,3742,73,10,18,4,1,3,3632,1.95,0.27,0.48,0.11,0.03,0.03,0.08,97.06,1911,1348,563,244,18,6,6,0,70.54,29.46,12.77,0.94,0.31,0.31,0,1193,1099,94,92.12,7.88,24847,880,247,633,28.07,71.93,162700,583
6037531701,531701,5546,103,1,7,6,0,11,5418,1.86,0.02,0.13,0.11,0,0,0.2,97.69,2897,1899,998,536,43,7,7,0,65.55,34.45,18.5,1.48,0.24,0.24,0,2065,1862,203,90.17,9.83,28630,1339,510,829,38.09,61.91,161800,644
6037531702,531702,4673,88,13,6,22,11,12,4521,1.88,0.28,0.13,0.47,0,0.24,0.26,96.75,2519,1587,932,499,100,37,24,0,63,37,19.81,3.97,1.47,0.95,0,1711,1548,163,90.47,9.53,22614,1269,350,919,27.58,72.42,167100,565
6037531800,531800,5274,143,2,20,14,3,15,5077,2.71,0.04,0.38,0.27,0,0.06,0.28,96.26,2735,1726,1009,489,124,53,46,0,63.11,36.89,17.88,4.53,1.94,1.68,0,1861,1671,190,89.79,10.21,28806,1278,449,829,35.13,64.87,168900,625
6037531901,531901,6402,200,3,15,36,1,24,6123,3.12,0.05,0.23,0.56,0,0.02,0.37,95.64,3485,2033,1452,605,114,41,18,0,58.34,41.66,17.36,3.27,1.18,0.52,0,2228,1988,240,89.23,10.77,31108,1670,734,936,43.95,56.05,159200,593
6037531902,531902,4040,151,3,12,10,4,16,3844,3.74,0.07,0.3,0.25,0,0.1,0.4,95.15,2263,1326,937,482,123,21,6,0,58.59,41.41,21.3,5.44,0.93,0.27,0,1488,1418,70,95.3,4.7,30189,1095,550,545,50.23,49.77,160800,591
6037532001,532001,3182,165,3,10,21,2,13,2967,5.19,0.09,0.31,0.66,0.03,0.06,0.41,93.24,1865,1026,839,376,108,0,0,0,55.01,44.99,20.16,5.79,0,0,0,1108,989,119,89.26,10.74,29773,895,391,504,43.69,56.31,175100,664
6037532002,532002,3109,181,31,15,101,4,23,2752,5.82,1,0.48,3.25,0.06,0.13,0.74,88.52,1785,963,822,452,182,59,25,0,53.95,46.05,25.32,10.2,3.31,1.4,0,1114,999,115,89.68,10.32,30368,889,403,486,45.33,54.67,143300,712
6037532101,532101,6593,286,25,20,144,5,42,6070,4.34,0.38,0.3,2.18,0.02,0.08,0.64,92.07,3246,1769,1477,692,189,29,18,8,54.5,45.5,21.32,5.82,0.89,0.55,0.25,2371,2041,330,86.08,13.92,33429,1673,385,1288,23.01,76.99,167800,691
6037532102,532102,3501,367,6,5,161,0,31,2931,10.48,0.17,0.14,4.6,0,0,0.89,83.72,2204,941,1263,711,147,36,21,0,42.7,57.3,32.26,6.67,1.63,0.95,0,1256,1139,117,90.68,9.32,36314,996,660,336,66.27,33.73,181900,675
6037532200,532200,6773,382,101,16,99,13,43,6118,5.64,1.49,0.24,1.46,0.01,0.19,0.63,90.33,3493,1706,1787,770,196,59,43,6,48.84,51.16,22.04,5.61,1.69,1.23,0.17,2428,2191,237,90.24,9.76,32739,1723,590,1133,34.24,65.76,183000,669
6037532302,532302,4584,132,32,17,24,2,10,4367,2.88,0.7,0.37,0.52,0,0.04,0.22,95.27,2446,1346,1100,534,94,48,21,7,55.03,44.97,21.83,3.84,1.96,0.86,0.29,1445,1264,181,87.47,12.53,33065,1087,587,500,54,46,148900,624
6037532303,532303,4453,211,10,18,81,2,15,4115,4.74,0.22,0.4,1.82,0.02,0.04,0.34,92.41,2579,1311,1268,704,121,43,14,0,50.83,49.17,27.3,4.69,1.67,0.54,0,1908,1618,290,84.8,15.2,33083,1251,648,603,51.8,48.2,166300,626
6037532304,532304,3877,256,183,27,38,3,20,3350,6.6,4.72,0.7,0.98,0,0.08,0.52,86.41,2223,1244,979,572,152,16,5,0,55.96,44.04,25.73,6.84,0.72,0.22,0,1493,1188,305,79.57,20.43,36276,930,320,610,34.41,65.59,147600,594
6037532400,532400,91,9,0,0,1,0,0,81,9.89,0,0,1.1,0,0,0,89.01,44,18,26,20,8,3,3,0,40.91,59.09,45.45,18.18,6.82,6.82,0,38,38,0,100,0,60000,25,4,21,16,84,225000,289
6037532500,532500,4343,93,34,11,124,0,13,4063,2.14,0.78,0.25,2.86,0.12,0,0.3,93.55,2326,1498,828,485,138,53,15,0,64.4,35.6,20.85,5.93,2.28,0.64,0,1757,1543,214,87.82,12.18,34509,1091,405,686,37.12,62.88,123500,545
6037532603,532603,3492,76,7,3,21,7,13,3364,2.18,0.2,0.09,0.6,0.03,0.2,0.37,96.33,1668,1265,403,205,40,13,13,0,75.84,24.16,12.29,2.4,0.78,0.78,0,1203,1068,135,88.78,11.22,28958,771,191,580,24.77,75.23,168300,605
6037532604,532604,2996,61,18,3,51,2,4,2857,2.04,0.6,0.1,1.7,0,0.07,0.13,95.36,1458,995,463,257,87,26,26,0,68.24,31.76,17.63,5.97,1.78,1.78,0,1017,957,60,94.1,5.9,31221,660,153,507,23.18,76.82,165600,602
6037532605,532605,3745,100,116,6,41,8,13,3461,2.67,3.1,0.16,1.09,0,0.21,0.35,92.42,1951,1442,509,276,70,10,0,0,73.91,26.09,14.15,3.59,0.51,0,0,1395,1302,93,93.33,6.67,22383,1012,195,817,19.27,80.73,116300,571
6037532606,532606,4390,104,36,23,47,1,21,4158,2.37,0.82,0.52,1.07,0,0.02,0.48,94.72,2453,1662,791,459,168,71,45,16,67.75,32.25,18.71,6.85,2.89,1.83,0.65,1753,1605,148,91.56,8.44,26288,1239,130,1109,10.49,89.51,159000,577
6037532700,532700,2777,11,72,0,0,0,4,2690,0.4,2.59,0,0,0,0,0.14,96.87,1264,999,265,134,24,0,0,0,79.03,20.97,10.6,1.9,0,0,0,884,749,135,84.73,15.27,25341,616,181,435,29.38,70.62,144900,566
6037532800,532800,4387,37,428,4,1,4,5,3908,0.84,9.76,0.09,0.02,0,0.09,0.11,89.08,1955,1539,416,168,27,15,6,0,78.72,21.28,8.59,1.38,0.77,0.31,0,1360,1105,255,81.25,18.75,23857,1025,251,774,24.49,75.51,126300,517
6037532900,532900,6389,51,683,5,5,1,27,5616,0.8,10.69,0.08,0.08,0.02,0.02,0.42,87.9,2891,2308,583,274,47,19,5,0,79.83,20.17,9.48,1.63,0.66,0.17,0,1940,1602,338,82.58,17.42,19569,1469,423,1046,28.8,71.2,136900,519
6037533000,533000,7166,56,234,10,5,9,13,6839,0.78,3.27,0.14,0.07,0,0.13,0.18,95.44,3506,2561,945,356,87,20,15,0,73.05,26.95,10.15,2.48,0.57,0.43,0,2337,2076,261,88.83,11.17,24731,1555,514,1041,33.05,66.95,139800,563
6037533103,533103,3892,58,8,7,4,2,9,3804,1.49,0.21,0.18,0.1,0,0.05,0.23,97.74,1845,1471,374,174,22,0,0,0,79.73,20.27,9.43,1.19,0,0,0,1536,1399,137,91.08,8.92,28250,876,116,760,13.24,86.76,175400,617
6037533104,533104,4219,112,14,2,11,3,9,4068,2.65,0.33,0.05,0.26,0,0.07,0.21,96.42,2192,1642,550,242,96,13,13,0,74.91,25.09,11.04,4.38,0.59,0.59,0,1558,1384,174,88.83,11.17,20911,1229,127,1102,10.33,89.67,86700,522
6037533105,533105,2787,61,6,12,6,6,3,2693,2.19,0.22,0.43,0.22,0,0.22,0.11,96.63,1298,907,391,188,74,26,26,11,69.88,30.12,14.48,5.7,2,2,0.85,774,566,208,73.13,26.87,22361,630,105,525,16.67,83.33,181300,580
6037533106,533106,1820,74,8,0,4,0,2,1731,4.07,0.44,0,0.22,0.05,0,0.11,95.11,947,678,269,186,43,29,20,10,71.59,28.41,19.64,4.54,3.06,2.11,1.06,648,554,94,85.49,14.51,27941,426,152,274,35.68,64.32,168600,633
6037533107,533107,3781,134,5,5,9,0,20,3608,3.54,0.13,0.13,0.24,0,0,0.53,95.42,1951,1392,559,251,69,24,19,0,71.35,28.65,12.87,3.54,1.23,0.97,0,1430,1261,169,88.18,11.82,27693,980,231,749,23.57,76.43,169900,575
6037533201,533201,2992,43,4,0,7,3,5,2930,1.44,0.13,0,0.23,0,0.1,0.17,97.93,1408,912,496,242,111,66,65,16,64.77,35.23,17.19,7.88,4.69,4.62,1.14,1078,954,124,88.5,11.5,26134,672,174,498,25.89,74.11,172900,599
6037533202,533202,2862,89,7,8,10,2,9,2736,3.11,0.24,0.28,0.35,0.03,0.07,0.31,95.6,1525,998,527,244,32,18,18,4,65.44,34.56,16,2.1,1.18,1.18,0.26,1122,1010,112,90.02,9.98,33750,654,291,363,44.5,55.5,164300,710
6037533203,533203,2344,48,3,11,40,0,6,2236,2.05,0.13,0.47,1.71,0,0,0.26,95.39,1136,772,364,203,62,44,15,0,67.96,32.04,17.87,5.46,3.87,1.32,0,904,821,83,90.82,9.18,34236,527,141,386,26.76,73.24,194600,613
6037533300,533300,3778,67,2,11,6,7,3,3679,1.77,0.05,0.29,0.16,0.08,0.19,0.08,97.38,1722,1280,442,209,41,5,0,0,74.33,25.67,12.14,2.38,0.29,0,0,1399,1294,105,92.49,7.51,31541,848,189,659,22.29,77.71,150000,575
6037533401,533401,5051,137,5,7,3,1,17,4881,2.71,0.1,0.14,0.06,0,0.02,0.34,96.63,2572,1950,622,226,39,19,0,0,75.82,24.18,8.79,1.52,0.74,0,0,1785,1650,135,92.44,7.56,26823,1118,435,683,38.91,61.09,145900,624
6037533402,533402,4111,111,8,10,5,0,4,3965,2.7,0.19,0.24,0.12,0.19,0,0.1,96.45,2111,1331,780,408,60,20,20,0,63.05,36.95,19.33,2.84,0.95,0.95,0,1506,1322,184,87.78,12.22,28942,991,270,721,27.25,72.75,163200,592
6037533403,533403,3390,95,9,6,13,1,7,3259,2.8,0.27,0.18,0.38,0,0.03,0.21,96.14,1721,1206,515,234,63,15,10,10,70.08,29.92,13.6,3.66,0.87,0.58,0.58,1409,1250,159,88.72,11.28,34000,758,250,508,32.98,67.02,159700,594
6037533501,533501,3362,87,7,4,1,0,0,3263,2.59,0.21,0.12,0.03,0,0,0,97.06,1594,1165,429,230,45,20,9,0,73.09,26.91,14.43,2.82,1.25,0.56,0,1240,1079,161,87.02,12.98,27044,734,206,528,28.07,71.93,150900,606
6037533502,533502,2403,67,5,7,2,0,5,2317,2.79,0.21,0.29,0.08,0,0,0.21,96.42,1258,853,405,193,85,30,18,0,67.81,32.19,15.34,6.76,2.38,1.43,0,901,702,199,77.91,22.09,28512,560,183,377,32.68,67.32,169800,587
6037533503,533503,2285,65,11,3,0,0,3,2203,2.84,0.48,0.13,0,0,0,0.13,96.41,1084,672,412,221,38,17,13,0,61.99,38.01,20.39,3.51,1.57,1.2,0,885,729,156,82.37,17.63,26250,530,135,395,25.47,74.53,166100,599
6037533601,533601,4670,186,33,29,15,3,35,4369,3.98,0.71,0.62,0.32,0,0.06,0.75,93.55,2349,1690,659,345,55,16,16,0,71.95,28.05,14.69,2.34,0.68,0.68,0,1474,1274,200,86.43,13.57,27969,1102,257,845,23.32,76.68,182400,671
6037533602,533602,6243,308,24,12,32,7,89,5769,4.93,0.38,0.19,0.51,0.03,0.11,1.43,92.41,3140,2027,1113,427,98,51,7,0,64.55,35.45,13.6,3.12,1.62,0.22,0,2566,2362,204,92.05,7.95,29764,1528,406,1122,26.57,73.43,164200,629
6037533603,533603,6463,398,29,14,45,7,142,5827,6.16,0.45,0.22,0.7,0.02,0.11,2.2,90.16,3354,2090,1264,695,175,64,34,0,62.31,37.69,20.72,5.22,1.91,1.01,0,2433,2143,290,88.08,11.92,29765,1641,487,1154,29.68,70.32,170700,589
6037533701,533701,3877,145,14,5,34,9,4,3652,3.74,0.36,0.13,0.88,0.36,0.23,0.1,94.2,1935,1251,684,272,61,28,24,0,64.65,35.35,14.06,3.15,1.45,1.24,0,1286,1128,158,87.71,12.29,32043,967,262,705,27.09,72.91,156000,589
6037533702,533702,3663,82,0,10,3,7,5,3556,2.24,0,0.27,0.08,0,0.19,0.14,97.08,1686,1181,505,201,25,12,0,0,70.05,29.95,11.92,1.48,0.71,0,0,1493,1290,203,86.4,13.6,30519,834,210,624,25.18,74.82,171100,656
6037533703,533703,4213,102,5,2,21,2,22,4059,2.42,0.12,0.05,0.5,0,0.05,0.52,96.34,2009,1488,521,272,29,8,8,0,74.07,25.93,13.54,1.44,0.4,0.4,0,1667,1405,262,84.28,15.72,30360,953,288,665,30.22,69.78,181600,605
6037533801,533801,7909,462,19,34,50,0,27,7315,5.84,0.24,0.43,0.63,0.03,0,0.34,92.49,4000,2713,1287,611,125,47,19,4,67.82,32.17,15.28,3.12,1.18,0.48,0.1,2999,2664,335,88.83,11.17,28500,1898,627,1271,33.03,66.97,152300,628
6037533803,533803,6404,433,30,28,157,17,30,5709,6.76,0.47,0.44,2.45,0,0.27,0.47,89.15,3411,2194,1217,548,99,25,0,0,64.32,35.68,16.07,2.9,0.73,0,0,2360,2122,238,89.92,10.08,32274,1582,532,1050,33.63,66.37,173400,671
6037533804,533804,4579,264,10,16,48,4,12,4223,5.77,0.22,0.35,1.05,0.04,0.09,0.26,92.23,2392,1450,942,528,161,41,17,0,60.62,39.38,22.07,6.73,1.71,0.71,0,1938,1770,168,91.33,8.67,32333,1167,449,718,38.47,61.53,152800,672
6037533901,533901,6588,252,24,37,31,3,35,6195,3.83,0.36,0.56,0.47,0.17,0.05,0.53,94.03,3088,2123,965,503,161,66,50,0,68.75,31.25,16.29,5.21,2.14,1.62,0,2277,2049,228,89.99,10.01,30913,1410,327,1083,23.19,76.81,183400,663
6037533902,533902,4251,162,17,15,14,1,8,4034,3.81,0.4,0.35,0.33,0,0.02,0.19,94.9,2096,1513,583,293,68,58,22,0,72.19,27.81,13.98,3.24,2.77,1.05,0,1351,1213,138,89.79,10.21,29545,941,316,625,33.58,66.42,146200,659
6037534001,534001,5686,235,13,29,18,0,14,5373,4.13,0.23,0.51,0.32,0.07,0,0.25,94.5,2649,1757,892,510,105,49,32,14,66.33,33.67,19.25,3.96,1.85,1.21,0.53,1920,1572,348,81.88,18.12,29472,1221,285,936,23.34,76.66,183300,664
6037534002,534002,4196,325,43,15,18,1,17,3776,7.75,1.02,0.36,0.43,0.02,0.02,0.41,89.99,2087,1267,820,384,112,53,28,14,60.71,39.29,18.4,5.37,2.54,1.34,0.67,1469,1292,177,87.95,12.05,36779,899,317,582,35.26,64.74,161000,715
6037534101,534101,2401,116,6,11,29,2,6,2231,4.83,0.25,0.46,1.21,0,0.08,0.25,92.92,1058,740,318,118,46,0,0,0,69.94,30.06,11.15,4.35,0,0,0,820,710,110,86.59,13.41,32300,520,168,352,32.31,67.69,154300,622
6037534102,534102,6745,196,8,30,31,7,18,6451,2.91,0.12,0.44,0.46,0.06,0.1,0.27,95.64,3249,2283,966,553,122,84,44,0,70.27,29.73,17.02,3.76,2.59,1.35,0,2359,2034,325,86.22,13.78,28284,1477,266,1211,18.01,81.99,208700,666
6037534201,534201,4562,325,83,19,13,3,13,4100,7.12,1.82,0.42,0.28,0.13,0.07,0.28,89.87,2170,1449,721,355,51,15,9,0,66.77,33.23,16.36,2.35,0.69,0.41,0,1379,1223,156,88.69,11.31,30674,976,206,770,21.11,78.89,158200,632
6037534202,534202,6290,291,46,9,62,1,16,5863,4.63,0.73,0.14,0.99,0.03,0.02,0.25,93.21,2885,2096,789,349,87,28,20,15,72.65,27.35,12.1,3.02,0.97,0.69,0.52,2187,1940,247,88.71,11.29,32257,1243,202,1041,16.25,83.75,172000,658
6037534203,534203,3335,183,11,7,12,1,10,3109,5.49,0.33,0.21,0.36,0.06,0.03,0.3,93.22,1660,1150,510,263,83,17,9,0,69.28,30.72,15.84,5,1.02,0.54,0,1171,1015,156,86.68,13.32,31783,779,165,614,21.18,78.82,168200,686
6037534301,534301,4533,187,38,16,17,1,11,4263,4.13,0.84,0.35,0.38,0,0.02,0.24,94.04,2242,1457,785,414,95,36,23,6,64.99,35.01,18.47,4.24,1.61,1.03,0.27,1652,1442,210,87.29,12.71,26921,1089,184,905,16.9,83.1,102100,655
6037534302,534302,3927,92,51,6,35,11,6,3724,2.34,1.3,0.15,0.89,0.05,0.28,0.15,94.83,1743,1221,522,279,78,35,4,0,70.05,29.95,16.01,4.48,2.01,0.23,0,1317,1141,176,86.64,13.36,34679,796,133,663,16.71,83.29,160200,686
6037534403,534403,2975,107,11,12,7,3,6,2822,3.6,0.37,0.4,0.24,0.24,0.1,0.2,94.86,1535,911,624,240,52,16,3,0,59.35,40.65,15.64,3.39,1.04,0.2,0,1155,1025,130,88.74,11.26,35250,701,186,515,26.53,73.47,165300,655
6037534404,534404,3875,201,35,9,25,4,17,3577,5.19,0.9,0.23,0.65,0.18,0.1,0.44,92.31,1885,1263,622,302,41,23,15,0,67,33,16.02,2.18,1.22,0.8,0,1333,1190,143,89.27,10.73,24784,945,225,720,23.81,76.19,104200,665
6037534405,534405,4435,139,34,9,74,0,22,4155,3.13,0.77,0.2,1.67,0.05,0,0.5,93.69,1973,1352,621,308,47,13,13,0,68.53,31.47,15.61,2.38,0.66,0.66,0,1482,1343,139,90.62,9.38,24786,961,120,841,12.49,87.51,146700,697
6037534406,534406,4463,146,15,13,8,1,25,4249,3.27,0.34,0.29,0.18,0.13,0.02,0.56,95.21,2075,1511,564,226,35,0,0,0,72.82,27.18,10.89,1.69,0,0,0,1546,1416,130,91.59,8.41,29079,927,95,832,10.25,89.75,197700,690
6037534501,534501,5402,201,9,9,23,0,13,5146,3.72,0.17,0.17,0.43,0.02,0,0.24,95.26,2949,1708,1241,693,146,39,0,0,57.92,42.08,23.5,4.95,1.32,0,0,2116,1939,177,91.64,8.36,40019,1276,588,688,46.08,53.92,167400,649
6037534502,534502,4222,184,6,7,32,0,4,3987,4.36,0.14,0.17,0.76,0.05,0,0.09,94.43,2335,1247,1088,674,164,55,11,6,53.4,46.6,28.87,7.02,2.36,0.47,0.26,1693,1428,265,84.35,15.65,41905,991,542,449,54.69,45.31,164200,618
6037534700,534700,4194,181,4,4,36,2,2,3956,4.32,0.1,0.1,0.86,0.21,0.05,0.05,94.33,2363,1322,1041,530,185,44,26,0,55.95,44.05,22.43,7.83,1.86,1.1,0,1361,1220,141,89.64,10.36,46556,931,688,243,73.9,26.1,172100,712
6037534802,534802,2967,79,1,0,20,0,17,2850,2.66,0.03,0,0.67,0,0,0.57,96.06,1595,843,752,400,103,26,9,9,52.85,47.15,25.08,6.46,1.63,0.56,0.56,1277,1182,95,92.56,7.44,32056,669,343,326,51.27,48.73,168200,516
6037534803,534803,4937,191,6,5,7,0,10,4718,3.87,0.12,0.1,0.14,0,0,0.2,95.56,2665,1825,840,424,79,0,0,0,68.48,31.52,15.91,2.96,0,0,0,1597,1449,148,90.73,9.27,33398,1131,528,603,46.68,53.32,171900,616
6037534804,534804,4082,82,4,8,11,0,5,3972,2.01,0.1,0.2,0.27,0,0,0.12,97.31,2070,1539,531,226,65,11,6,6,74.35,25.65,10.92,3.14,0.53,0.29,0.29,1370,1173,197,85.62,14.38,34630,879,387,492,44.03,55.97,147700,540
6037534900,534900,6544,84,110,7,5,5,11,6321,1.28,1.68,0.11,0.08,0.02,0.08,0.17,96.59,3187,2144,1043,485,115,19,9,0,67.27,32.73,15.22,3.61,0.6,0.28,0,2234,1868,366,83.62,16.38,29753,1419,501,918,35.31,64.69,144800,645
6037535000,535000,7915,104,955,12,1,2,18,6821,1.31,12.07,0.15,0.01,0.03,0.03,0.23,86.18,3619,2630,989,353,69,5,0,0,72.67,27.33,9.75,1.91,0.14,0,0,2428,2077,351,85.54,14.46,22679,1729,646,1083,37.36,62.64,148100,563
6037535101,535101,6768,62,1534,2,0,2,9,5159,0.92,22.67,0.03,0,0,0.03,0.13,76.23,3205,2168,1037,526,127,76,44,0,67.64,32.36,16.41,3.96,2.37,1.37,0,2200,1865,335,84.77,15.23,27438,1586,644,942,40.61,59.39,136700,621
6037535102,535102,3792,44,1070,2,4,3,24,2645,1.16,28.22,0.05,0.11,0,0.08,0.63,69.75,1832,1097,735,363,51,10,0,0,59.88,40.12,19.81,2.78,0.55,0,0,1149,965,184,83.99,16.01,24767,897,434,463,48.38,51.62,127600,619
6037535200,535200,5358,31,1411,2,3,1,9,3901,0.58,26.33,0.04,0.06,0,0.02,0.17,72.81,2434,1569,865,428,56,5,5,0,64.46,35.54,17.58,2.3,0.21,0.21,0,1592,1285,307,80.72,19.28,28856,1140,575,565,50.44,49.56,134100,677
6037535300,535300,6067,87,543,11,7,2,13,5398,1.43,8.95,0.18,0.12,0.1,0.03,0.21,88.97,2885,1930,955,409,69,51,37,5,66.9,33.1,14.18,2.39,1.77,1.28,0.17,1969,1642,327,83.39,16.61,25398,1289,567,722,43.99,56.01,134500,608
6037535400,535400,3045,20,584,5,0,4,7,2425,0.66,19.18,0.16,0,0,0.13,0.23,79.64,1464,1068,396,157,0,0,0,0,72.95,27.05,10.72,0,0,0,0,948,767,181,80.91,19.09,31645,631,294,337,46.59,53.41,129800,561
